"Any","Codi_Districte","Nom_Districte","Codi_Barri","Nom_Barri","Sexe","Nivell_academic","Nombre"
2021,7,"Horta-Guinardó",33,"el Baix Guinardó","Homes","Estudis primaris / certificat d'escolaritat / EGB",1057
2021,7,"Horta-Guinardó",34,"Can Baró","Homes","Estudis primaris / certificat d'escolaritat / EGB",582
2021,7,"Horta-Guinardó",35,"el Guinardó","Homes","Estudis primaris / certificat d'escolaritat / EGB",1755
2021,7,"Horta-Guinardó",36,"la Font d'en Fargues","Homes","Estudis primaris / certificat d'escolaritat / EGB",380
2021,7,"Horta-Guinardó",37,"el Carmel","Homes","Estudis primaris / certificat d'escolaritat / EGB",3031
2021,7,"Horta-Guinardó",38,"la Teixonera","Homes","Estudis primaris / certificat d'escolaritat / EGB",991
2021,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Homes","Estudis primaris / certificat d'escolaritat / EGB",555
2021,7,"Horta-Guinardó",40,"Montbau","Homes","Estudis primaris / certificat d'escolaritat / EGB",258
2021,7,"Horta-Guinardó",41,"la Vall d'Hebron","Homes","Estudis primaris / certificat d'escolaritat / EGB",317
2021,7,"Horta-Guinardó",42,"la Clota","Homes","Estudis primaris / certificat d'escolaritat / EGB",50
2021,7,"Horta-Guinardó",43,"Horta","Homes","Estudis primaris / certificat d'escolaritat / EGB",2012
2021,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Homes","Estudis primaris / certificat d'escolaritat / EGB",1696
2021,8,"Nou Barris",45,"Porta","Homes","Estudis primaris / certificat d'escolaritat / EGB",2419
2021,8,"Nou Barris",46,"el Turó de la Peira","Homes","Estudis primaris / certificat d'escolaritat / EGB",1344
2021,8,"Nou Barris",47,"Can Peguera","Homes","Estudis primaris / certificat d'escolaritat / EGB",258
2021,8,"Nou Barris",48,"la Guineueta","Homes","Estudis primaris / certificat d'escolaritat / EGB",1100
2021,8,"Nou Barris",49,"Canyelles","Homes","Estudis primaris / certificat d'escolaritat / EGB",740
2021,8,"Nou Barris",50,"les Roquetes","Homes","Estudis primaris / certificat d'escolaritat / EGB",1961
2021,8,"Nou Barris",51,"Verdun","Homes","Estudis primaris / certificat d'escolaritat / EGB",1271
2021,8,"Nou Barris",52,"la Prosperitat","Homes","Estudis primaris / certificat d'escolaritat / EGB",2588
2021,8,"Nou Barris",53,"la Trinitat Nova","Homes","Estudis primaris / certificat d'escolaritat / EGB",873
2021,8,"Nou Barris",54,"Torre Baró","Homes","Estudis primaris / certificat d'escolaritat / EGB",398
2021,8,"Nou Barris",55,"Ciutat Meridiana","Homes","Estudis primaris / certificat d'escolaritat / EGB",1473
2021,8,"Nou Barris",56,"Vallbona","Homes","Estudis primaris / certificat d'escolaritat / EGB",180
2021,9,"Sant Andreu",57,"la Trinitat Vella","Homes","Estudis primaris / certificat d'escolaritat / EGB",1374
2021,9,"Sant Andreu",58,"Baró de Viver","Homes","Estudis primaris / certificat d'escolaritat / EGB",353
2021,9,"Sant Andreu",59,"el Bon Pastor","Homes","Estudis primaris / certificat d'escolaritat / EGB",1399
2021,9,"Sant Andreu",60,"Sant Andreu","Homes","Estudis primaris / certificat d'escolaritat / EGB",3487
2021,9,"Sant Andreu",61,"la Sagrera","Homes","Estudis primaris / certificat d'escolaritat / EGB",1835
2021,9,"Sant Andreu",62,"el Congrés i els Indians","Homes","Estudis primaris / certificat d'escolaritat / EGB",760
2021,9,"Sant Andreu",63,"Navas","Homes","Estudis primaris / certificat d'escolaritat / EGB",1166
2021,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Homes","Estudis primaris / certificat d'escolaritat / EGB",2011
2021,10,"Sant Martí",65,"el Clot","Homes","Estudis primaris / certificat d'escolaritat / EGB",1548
2021,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Homes","Estudis primaris / certificat d'escolaritat / EGB",779
2021,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Homes","Estudis primaris / certificat d'escolaritat / EGB",221
2021,10,"Sant Martí",68,"el Poblenou","Homes","Estudis primaris / certificat d'escolaritat / EGB",1676
2021,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Homes","Estudis primaris / certificat d'escolaritat / EGB",527
2021,10,"Sant Martí",70,"el Besòs i el Maresme","Homes","Estudis primaris / certificat d'escolaritat / EGB",3652
2021,10,"Sant Martí",71,"Provençals del Poblenou","Homes","Estudis primaris / certificat d'escolaritat / EGB",1413
2021,10,"Sant Martí",72,"Sant Martí de Provençals","Homes","Estudis primaris / certificat d'escolaritat / EGB",1982
2021,10,"Sant Martí",73,"la Verneda i la Pau","Homes","Estudis primaris / certificat d'escolaritat / EGB",2709
2021,1,"Ciutat Vella",1,"el Raval","Homes","Batxillerat elemental / graduat escolar / ESO / FPI",6237
2021,1,"Ciutat Vella",2,"el Barri Gòtic","Homes","Batxillerat elemental / graduat escolar / ESO / FPI",3757
2021,1,"Ciutat Vella",3,"la Barceloneta","Homes","Batxillerat elemental / graduat escolar / ESO / FPI",1782
2021,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Homes","Batxillerat elemental / graduat escolar / ESO / FPI",1996
2021,2,"Eixample",5,"el Fort Pienc","Homes","Batxillerat elemental / graduat escolar / ESO / FPI",2673
2021,2,"Eixample",6,"la Sagrada Família","Homes","Batxillerat elemental / graduat escolar / ESO / FPI",4125
2021,2,"Eixample",7,"la Dreta de l'Eixample","Homes","Batxillerat elemental / graduat escolar / ESO / FPI",2252
2021,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Homes","Batxillerat elemental / graduat escolar / ESO / FPI",2565
2021,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Homes","Batxillerat elemental / graduat escolar / ESO / FPI",3888
2021,2,"Eixample",10,"Sant Antoni","Homes","Batxillerat elemental / graduat escolar / ESO / FPI",3162
2021,3,"Sants-Montjuïc",11,"el Poble Sec","Homes","Batxillerat elemental / graduat escolar / ESO / FPI",4448
2021,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Homes","Batxillerat elemental / graduat escolar / ESO / FPI",225
2021,3,"Sants-Montjuïc",13,"la Marina de Port","Homes","Batxillerat elemental / graduat escolar / ESO / FPI",3974
2021,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Homes","Batxillerat elemental / graduat escolar / ESO / FPI",1040
2021,3,"Sants-Montjuïc",15,"Hostafrancs","Homes","Batxillerat elemental / graduat escolar / ESO / FPI",1598
2021,3,"Sants-Montjuïc",16,"la Bordeta","Homes","Batxillerat elemental / graduat escolar / ESO / FPI",2119
2021,3,"Sants-Montjuïc",17,"Sants - Badal","Homes","Batxillerat elemental / graduat escolar / ESO / FPI",2512
2021,3,"Sants-Montjuïc",18,"Sants","Homes","Batxillerat elemental / graduat escolar / ESO / FPI",4355
2021,4,"Les Corts",19,"les Corts","Homes","Batxillerat elemental / graduat escolar / ESO / FPI",2771
2021,4,"Les Corts",20,"la Maternitat i Sant Ramon","Homes","Batxillerat elemental / graduat escolar / ESO / FPI",1688
2021,4,"Les Corts",21,"Pedralbes","Homes","Batxillerat elemental / graduat escolar / ESO / FPI",472
2021,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Homes","Batxillerat elemental / graduat escolar / ESO / FPI",339
2021,5,"Sarrià-Sant Gervasi",23,"Sarrià","Homes","Batxillerat elemental / graduat escolar / ESO / FPI",1084
2021,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Homes","Batxillerat elemental / graduat escolar / ESO / FPI",579
2021,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Homes","Batxillerat elemental / graduat escolar / ESO / FPI",1126
2021,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Homes","Batxillerat elemental / graduat escolar / ESO / FPI",1808
2021,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Homes","Batxillerat elemental / graduat escolar / ESO / FPI",1441
2021,6,"Gràcia",28,"Vallcarca i els Penitents","Homes","Batxillerat elemental / graduat escolar / ESO / FPI",1168
2021,6,"Gràcia",29,"el Coll","Homes","Batxillerat elemental / graduat escolar / ESO / FPI",725
2021,6,"Gràcia",30,"la Salut","Homes","Batxillerat elemental / graduat escolar / ESO / FPI",907
2021,6,"Gràcia",31,"la Vila de Gràcia","Homes","Batxillerat elemental / graduat escolar / ESO / FPI",3253
2021,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Homes","Batxillerat elemental / graduat escolar / ESO / FPI",2555
2021,7,"Horta-Guinardó",33,"el Baix Guinardó","Homes","Batxillerat elemental / graduat escolar / ESO / FPI",2326
2021,7,"Horta-Guinardó",34,"Can Baró","Homes","Batxillerat elemental / graduat escolar / ESO / FPI",980
2021,7,"Horta-Guinardó",35,"el Guinardó","Homes","Batxillerat elemental / graduat escolar / ESO / FPI",3519
2021,7,"Horta-Guinardó",36,"la Font d'en Fargues","Homes","Batxillerat elemental / graduat escolar / ESO / FPI",858
2021,7,"Horta-Guinardó",37,"el Carmel","Homes","Batxillerat elemental / graduat escolar / ESO / FPI",4720
2021,7,"Horta-Guinardó",38,"la Teixonera","Homes","Batxillerat elemental / graduat escolar / ESO / FPI",1678
2021,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Homes","Batxillerat elemental / graduat escolar / ESO / FPI",895
2021,7,"Horta-Guinardó",40,"Montbau","Homes","Batxillerat elemental / graduat escolar / ESO / FPI",529
2021,7,"Horta-Guinardó",41,"la Vall d'Hebron","Homes","Batxillerat elemental / graduat escolar / ESO / FPI",557
2021,7,"Horta-Guinardó",42,"la Clota","Homes","Batxillerat elemental / graduat escolar / ESO / FPI",87
2021,7,"Horta-Guinardó",43,"Horta","Homes","Batxillerat elemental / graduat escolar / ESO / FPI",3020
2021,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Homes","Batxillerat elemental / graduat escolar / ESO / FPI",2789
2021,8,"Nou Barris",45,"Porta","Homes","Batxillerat elemental / graduat escolar / ESO / FPI",3537
2021,8,"Nou Barris",46,"el Turó de la Peira","Homes","Batxillerat elemental / graduat escolar / ESO / FPI",2022
2021,8,"Nou Barris",47,"Can Peguera","Homes","Batxillerat elemental / graduat escolar / ESO / FPI",344
2021,8,"Nou Barris",48,"la Guineueta","Homes","Batxillerat elemental / graduat escolar / ESO / FPI",1865
2021,8,"Nou Barris",49,"Canyelles","Homes","Batxillerat elemental / graduat escolar / ESO / FPI",1001
2021,8,"Nou Barris",50,"les Roquetes","Homes","Batxillerat elemental / graduat escolar / ESO / FPI",2472
2021,8,"Nou Barris",51,"Verdun","Homes","Batxillerat elemental / graduat escolar / ESO / FPI",1825
2021,8,"Nou Barris",52,"la Prosperitat","Homes","Batxillerat elemental / graduat escolar / ESO / FPI",3718
2021,8,"Nou Barris",53,"la Trinitat Nova","Homes","Batxillerat elemental / graduat escolar / ESO / FPI",1202
2021,8,"Nou Barris",54,"Torre Baró","Homes","Batxillerat elemental / graduat escolar / ESO / FPI",432
2021,8,"Nou Barris",55,"Ciutat Meridiana","Homes","Batxillerat elemental / graduat escolar / ESO / FPI",1664
2021,8,"Nou Barris",56,"Vallbona","Homes","Batxillerat elemental / graduat escolar / ESO / FPI",224
2021,9,"Sant Andreu",57,"la Trinitat Vella","Homes","Batxillerat elemental / graduat escolar / ESO / FPI",1551
2021,9,"Sant Andreu",58,"Baró de Viver","Homes","Batxillerat elemental / graduat escolar / ESO / FPI",427
2021,9,"Sant Andreu",59,"el Bon Pastor","Homes","Batxillerat elemental / graduat escolar / ESO / FPI",2024
2021,9,"Sant Andreu",60,"Sant Andreu","Homes","Batxillerat elemental / graduat escolar / ESO / FPI",6131
2021,9,"Sant Andreu",61,"la Sagrera","Homes","Batxillerat elemental / graduat escolar / ESO / FPI",3154
2021,9,"Sant Andreu",62,"el Congrés i els Indians","Homes","Batxillerat elemental / graduat escolar / ESO / FPI",1560
2021,9,"Sant Andreu",63,"Navas","Homes","Batxillerat elemental / graduat escolar / ESO / FPI",2211
2021,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Homes","Batxillerat elemental / graduat escolar / ESO / FPI",3693
2021,10,"Sant Martí",65,"el Clot","Homes","Batxillerat elemental / graduat escolar / ESO / FPI",2802
2021,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Homes","Batxillerat elemental / graduat escolar / ESO / FPI",1412
2021,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Homes","Batxillerat elemental / graduat escolar / ESO / FPI",457
2021,10,"Sant Martí",68,"el Poblenou","Homes","Batxillerat elemental / graduat escolar / ESO / FPI",3079
2021,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Homes","Batxillerat elemental / graduat escolar / ESO / FPI",1049
2021,10,"Sant Martí",70,"el Besòs i el Maresme","Homes","Batxillerat elemental / graduat escolar / ESO / FPI",3920
2021,10,"Sant Martí",71,"Provençals del Poblenou","Homes","Batxillerat elemental / graduat escolar / ESO / FPI",2391
2021,10,"Sant Martí",72,"Sant Martí de Provençals","Homes","Batxillerat elemental / graduat escolar / ESO / FPI",3180
2021,10,"Sant Martí",73,"la Verneda i la Pau","Homes","Batxillerat elemental / graduat escolar / ESO / FPI",3879
2021,1,"Ciutat Vella",1,"el Raval","Homes","Batxillerat superior / BUP / COU / FPII / CFGM grau mitjà",4479
2021,1,"Ciutat Vella",2,"el Barri Gòtic","Homes","Batxillerat superior / BUP / COU / FPII / CFGM grau mitjà",2594
2021,1,"Ciutat Vella",3,"la Barceloneta","Homes","Batxillerat superior / BUP / COU / FPII / CFGM grau mitjà",1641
2021,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Homes","Batxillerat superior / BUP / COU / FPII / CFGM grau mitjà",2526
2021,2,"Eixample",5,"el Fort Pienc","Homes","Batxillerat superior / BUP / COU / FPII / CFGM grau mitjà",4124
2021,2,"Eixample",6,"la Sagrada Família","Homes","Batxillerat superior / BUP / COU / FPII / CFGM grau mitjà",6196
2021,2,"Eixample",7,"la Dreta de l'Eixample","Homes","Batxillerat superior / BUP / COU / FPII / CFGM grau mitjà",4667
2021,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Homes","Batxillerat superior / BUP / COU / FPII / CFGM grau mitjà",5075
2021,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Homes","Batxillerat superior / BUP / COU / FPII / CFGM grau mitjà",6766
2021,2,"Eixample",10,"Sant Antoni","Homes","Batxillerat superior / BUP / COU / FPII / CFGM grau mitjà",4570
2021,3,"Sants-Montjuïc",11,"el Poble Sec","Homes","Batxillerat superior / BUP / COU / FPII / CFGM grau mitjà",4357
2021,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Homes","Batxillerat superior / BUP / COU / FPII / CFGM grau mitjà",86
2021,3,"Sants-Montjuïc",13,"la Marina de Port","Homes","Batxillerat superior / BUP / COU / FPII / CFGM grau mitjà",3291
2021,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Homes","Batxillerat superior / BUP / COU / FPII / CFGM grau mitjà",1234
2021,3,"Sants-Montjuïc",15,"Hostafrancs","Homes","Batxillerat superior / BUP / COU / FPII / CFGM grau mitjà",1772
2021,3,"Sants-Montjuïc",16,"la Bordeta","Homes","Batxillerat superior / BUP / COU / FPII / CFGM grau mitjà",2316
2021,3,"Sants-Montjuïc",17,"Sants - Badal","Homes","Batxillerat superior / BUP / COU / FPII / CFGM grau mitjà",2876
2021,3,"Sants-Montjuïc",18,"Sants","Homes","Batxillerat superior / BUP / COU / FPII / CFGM grau mitjà",5040
2021,4,"Les Corts",19,"les Corts","Homes","Batxillerat superior / BUP / COU / FPII / CFGM grau mitjà",5276
2021,4,"Les Corts",20,"la Maternitat i Sant Ramon","Homes","Batxillerat superior / BUP / COU / FPII / CFGM grau mitjà",2713
2021,4,"Les Corts",21,"Pedralbes","Homes","Batxillerat superior / BUP / COU / FPII / CFGM grau mitjà",1129
2021,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Homes","Batxillerat superior / BUP / COU / FPII / CFGM grau mitjà",516
2021,5,"Sarrià-Sant Gervasi",23,"Sarrià","Homes","Batxillerat superior / BUP / COU / FPII / CFGM grau mitjà",2452
2021,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Homes","Batxillerat superior / BUP / COU / FPII / CFGM grau mitjà",1656
2021,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Homes","Batxillerat superior / BUP / COU / FPII / CFGM grau mitjà",2723
2021,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Homes","Batxillerat superior / BUP / COU / FPII / CFGM grau mitjà",4797
2021,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Homes","Batxillerat superior / BUP / COU / FPII / CFGM grau mitjà",3328
2021,6,"Gràcia",28,"Vallcarca i els Penitents","Homes","Batxillerat superior / BUP / COU / FPII / CFGM grau mitjà",1898
2021,6,"Gràcia",29,"el Coll","Homes","Batxillerat superior / BUP / COU / FPII / CFGM grau mitjà",903
2021,6,"Gràcia",30,"la Salut","Homes","Batxillerat superior / BUP / COU / FPII / CFGM grau mitjà",1618
2021,6,"Gràcia",31,"la Vila de Gràcia","Homes","Batxillerat superior / BUP / COU / FPII / CFGM grau mitjà",5410
2021,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Homes","Batxillerat superior / BUP / COU / FPII / CFGM grau mitjà",4146
2021,7,"Horta-Guinardó",33,"el Baix Guinardó","Homes","Batxillerat superior / BUP / COU / FPII / CFGM grau mitjà",3228
2021,7,"Horta-Guinardó",34,"Can Baró","Homes","Batxillerat superior / BUP / COU / FPII / CFGM grau mitjà",1111
2021,7,"Horta-Guinardó",35,"el Guinardó","Homes","Batxillerat superior / BUP / COU / FPII / CFGM grau mitjà",4773
2021,7,"Horta-Guinardó",36,"la Font d'en Fargues","Homes","Batxillerat superior / BUP / COU / FPII / CFGM grau mitjà",1186
2021,7,"Horta-Guinardó",37,"el Carmel","Homes","Batxillerat superior / BUP / COU / FPII / CFGM grau mitjà",3256
2021,7,"Horta-Guinardó",38,"la Teixonera","Homes","Batxillerat superior / BUP / COU / FPII / CFGM grau mitjà",1326
2021,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Homes","Batxillerat superior / BUP / COU / FPII / CFGM grau mitjà",799
2021,7,"Horta-Guinardó",40,"Montbau","Homes","Batxillerat superior / BUP / COU / FPII / CFGM grau mitjà",590
2021,7,"Horta-Guinardó",41,"la Vall d'Hebron","Homes","Batxillerat superior / BUP / COU / FPII / CFGM grau mitjà",748
2021,7,"Horta-Guinardó",42,"la Clota","Homes","Batxillerat superior / BUP / COU / FPII / CFGM grau mitjà",76
2021,7,"Horta-Guinardó",43,"Horta","Homes","Batxillerat superior / BUP / COU / FPII / CFGM grau mitjà",3375
2021,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Homes","Batxillerat superior / BUP / COU / FPII / CFGM grau mitjà",3141
2021,8,"Nou Barris",45,"Porta","Homes","Batxillerat superior / BUP / COU / FPII / CFGM grau mitjà",3146
2021,8,"Nou Barris",46,"el Turó de la Peira","Homes","Batxillerat superior / BUP / COU / FPII / CFGM grau mitjà",1724
2021,8,"Nou Barris",47,"Can Peguera","Homes","Batxillerat superior / BUP / COU / FPII / CFGM grau mitjà",152
2021,8,"Nou Barris",48,"la Guineueta","Homes","Batxillerat superior / BUP / COU / FPII / CFGM grau mitjà",1792
2021,8,"Nou Barris",49,"Canyelles","Homes","Batxillerat superior / BUP / COU / FPII / CFGM grau mitjà",641
2021,8,"Nou Barris",50,"les Roquetes","Homes","Batxillerat superior / BUP / COU / FPII / CFGM grau mitjà",1320
2021,8,"Nou Barris",51,"Verdun","Homes","Batxillerat superior / BUP / COU / FPII / CFGM grau mitjà",1167
2021,8,"Nou Barris",52,"la Prosperitat","Homes","Batxillerat superior / BUP / COU / FPII / CFGM grau mitjà",2741
2021,8,"Nou Barris",53,"la Trinitat Nova","Homes","Batxillerat superior / BUP / COU / FPII / CFGM grau mitjà",633
2021,8,"Nou Barris",54,"Torre Baró","Homes","Batxillerat superior / BUP / COU / FPII / CFGM grau mitjà",191
2021,8,"Nou Barris",55,"Ciutat Meridiana","Homes","Batxillerat superior / BUP / COU / FPII / CFGM grau mitjà",795
2021,8,"Nou Barris",56,"Vallbona","Homes","Batxillerat superior / BUP / COU / FPII / CFGM grau mitjà",87
2021,9,"Sant Andreu",57,"la Trinitat Vella","Homes","Batxillerat superior / BUP / COU / FPII / CFGM grau mitjà",905
2021,9,"Sant Andreu",58,"Baró de Viver","Homes","Batxillerat superior / BUP / COU / FPII / CFGM grau mitjà",186
2021,9,"Sant Andreu",59,"el Bon Pastor","Homes","Batxillerat superior / BUP / COU / FPII / CFGM grau mitjà",1326
2021,9,"Sant Andreu",60,"Sant Andreu","Homes","Batxillerat superior / BUP / COU / FPII / CFGM grau mitjà",7346
2021,9,"Sant Andreu",61,"la Sagrera","Homes","Batxillerat superior / BUP / COU / FPII / CFGM grau mitjà",3662
2021,9,"Sant Andreu",62,"el Congrés i els Indians","Homes","Batxillerat superior / BUP / COU / FPII / CFGM grau mitjà",1860
2021,9,"Sant Andreu",63,"Navas","Homes","Batxillerat superior / BUP / COU / FPII / CFGM grau mitjà",2836
2021,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Homes","Batxillerat superior / BUP / COU / FPII / CFGM grau mitjà",4917
2021,10,"Sant Martí",65,"el Clot","Homes","Batxillerat superior / BUP / COU / FPII / CFGM grau mitjà",3348
2021,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Homes","Batxillerat superior / BUP / COU / FPII / CFGM grau mitjà",1804
2021,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Homes","Batxillerat superior / BUP / COU / FPII / CFGM grau mitjà",1019
2021,10,"Sant Martí",68,"el Poblenou","Homes","Batxillerat superior / BUP / COU / FPII / CFGM grau mitjà",3779
2021,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Homes","Batxillerat superior / BUP / COU / FPII / CFGM grau mitjà",1389
2021,10,"Sant Martí",70,"el Besòs i el Maresme","Homes","Batxillerat superior / BUP / COU / FPII / CFGM grau mitjà",2365
2021,10,"Sant Martí",71,"Provençals del Poblenou","Homes","Batxillerat superior / BUP / COU / FPII / CFGM grau mitjà",2373
2021,10,"Sant Martí",72,"Sant Martí de Provençals","Homes","Batxillerat superior / BUP / COU / FPII / CFGM grau mitjà",3001
2021,10,"Sant Martí",73,"la Verneda i la Pau","Homes","Batxillerat superior / BUP / COU / FPII / CFGM grau mitjà",3120
2021,1,"Ciutat Vella",1,"el Raval","Homes","Estudis universitaris / CFGS grau superior",5670
2021,1,"Ciutat Vella",2,"el Barri Gòtic","Homes","Estudis universitaris / CFGS grau superior",3288
2021,1,"Ciutat Vella",3,"la Barceloneta","Homes","Estudis universitaris / CFGS grau superior",1990
2021,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Homes","Estudis universitaris / CFGS grau superior",4106
2021,2,"Eixample",5,"el Fort Pienc","Homes","Estudis universitaris / CFGS grau superior",5490
2021,2,"Eixample",6,"la Sagrada Família","Homes","Estudis universitaris / CFGS grau superior",8397
2021,2,"Eixample",7,"la Dreta de l'Eixample","Homes","Estudis universitaris / CFGS grau superior",9784
2021,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Homes","Estudis universitaris / CFGS grau superior",9034
2021,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Homes","Estudis universitaris / CFGS grau superior",10907
2021,2,"Eixample",10,"Sant Antoni","Homes","Estudis universitaris / CFGS grau superior",6458
2021,3,"Sants-Montjuïc",11,"el Poble Sec","Homes","Estudis universitaris / CFGS grau superior",4878
2021,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Homes","Estudis universitaris / CFGS grau superior",52
2021,3,"Sants-Montjuïc",13,"la Marina de Port","Homes","Estudis universitaris / CFGS grau superior",1993
2021,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Homes","Estudis universitaris / CFGS grau superior",1305
2021,3,"Sants-Montjuïc",15,"Hostafrancs","Homes","Estudis universitaris / CFGS grau superior",2200
2021,3,"Sants-Montjuïc",16,"la Bordeta","Homes","Estudis universitaris / CFGS grau superior",2059
2021,3,"Sants-Montjuïc",17,"Sants - Badal","Homes","Estudis universitaris / CFGS grau superior",2784
2021,3,"Sants-Montjuïc",18,"Sants","Homes","Estudis universitaris / CFGS grau superior",5827
2021,4,"Les Corts",19,"les Corts","Homes","Estudis universitaris / CFGS grau superior",8451
2021,4,"Les Corts",20,"la Maternitat i Sant Ramon","Homes","Estudis universitaris / CFGS grau superior",4007
2021,4,"Les Corts",21,"Pedralbes","Homes","Estudis universitaris / CFGS grau superior",2631
2021,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Homes","Estudis universitaris / CFGS grau superior",802
2021,5,"Sarrià-Sant Gervasi",23,"Sarrià","Homes","Estudis universitaris / CFGS grau superior",4893
2021,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Homes","Estudis universitaris / CFGS grau superior",3522
2021,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Homes","Estudis universitaris / CFGS grau superior",5281
2021,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Homes","Estudis universitaris / CFGS grau superior",10140
2021,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Homes","Estudis universitaris / CFGS grau superior",6047
2021,6,"Gràcia",28,"Vallcarca i els Penitents","Homes","Estudis universitaris / CFGS grau superior",2683
2021,6,"Gràcia",29,"el Coll","Homes","Estudis universitaris / CFGS grau superior",952
2021,6,"Gràcia",30,"la Salut","Homes","Estudis universitaris / CFGS grau superior",2169
2021,6,"Gràcia",31,"la Vila de Gràcia","Homes","Estudis universitaris / CFGS grau superior",9169
2021,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Homes","Estudis universitaris / CFGS grau superior",5950
2021,7,"Horta-Guinardó",33,"el Baix Guinardó","Homes","Estudis universitaris / CFGS grau superior",3533
2021,7,"Horta-Guinardó",34,"Can Baró","Homes","Estudis universitaris / CFGS grau superior",1049
2021,7,"Horta-Guinardó",35,"el Guinardó","Homes","Estudis universitaris / CFGS grau superior",4631
2021,7,"Horta-Guinardó",36,"la Font d'en Fargues","Homes","Estudis universitaris / CFGS grau superior",1283
2021,7,"Horta-Guinardó",37,"el Carmel","Homes","Estudis universitaris / CFGS grau superior",1713
2021,7,"Horta-Guinardó",38,"la Teixonera","Homes","Estudis universitaris / CFGS grau superior",833
2021,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Homes","Estudis universitaris / CFGS grau superior",590
2021,7,"Horta-Guinardó",40,"Montbau","Homes","Estudis universitaris / CFGS grau superior",525
2021,7,"Horta-Guinardó",41,"la Vall d'Hebron","Homes","Estudis universitaris / CFGS grau superior",705
2021,7,"Horta-Guinardó",42,"la Clota","Homes","Estudis universitaris / CFGS grau superior",71
2021,7,"Horta-Guinardó",43,"Horta","Homes","Estudis universitaris / CFGS grau superior",2466
2021,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Homes","Estudis universitaris / CFGS grau superior",2293
2021,8,"Nou Barris",45,"Porta","Homes","Estudis universitaris / CFGS grau superior",1829
2021,8,"Nou Barris",46,"el Turó de la Peira","Homes","Estudis universitaris / CFGS grau superior",961
2021,8,"Nou Barris",47,"Can Peguera","Homes","Estudis universitaris / CFGS grau superior",77
2021,8,"Nou Barris",48,"la Guineueta","Homes","Estudis universitaris / CFGS grau superior",1056
2021,8,"Nou Barris",49,"Canyelles","Homes","Estudis universitaris / CFGS grau superior",307
